Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email
CUST8499,Charles Jones,Female,63.0,JAIPUR,2022-08-26,2023-03-18,7773.2,5.0,cjones@example.com
CUST3356,Patricia Robinson,MALE,50 years,lucknow,2021-09-26,2025-03-27,16140.4,1.0,robinson72@yahoo.com
CUST1256,Brenda Thomas,Female,42.0,surat,2018-08-23,2024-10-21,42335.2,6.0,thomas82@hotmail.com
CUST3219,Susan Wilson,f,,Chennai,2021-10-11,2023-10-14,41996.7,8.0,susanwilson@example.com
CUST1916,James Scott,m,60.0,pune,2023-01-26,2024-05-16,55586.6,8.0,scott30@gmail.com
CUST1982,Kenneth Perez,f,29.0,Mumbai,2018-01-06,2023-07-04,63523.2,5.0,kperez@yahoo.com
CUST4361,Nancy Miller,F,39 years,Pune,2021-04-16,2023-03-21,33467.8,1.0,miller71@gmail.com
CUST1612,Robert Johnson,M,29 years,Jaipur,2021-02-10,2025-03-18,68640.9,5.0,rjohnson@example.com
CUST7302,Betty Harris,FEMALE,60.0,chennai,2021-03-04,2023-01-07,15026.0,2.0,bettyharris@gmail.com
CUST10820,Patricia Lee,,45.0,bangalore,2022-04-12,2024-04-02,39276.7,2.0,patricialee@gmail.com
CUST4150,Diana Sanchez,F,61.0,MUMBAI,2022-03-02,2023-01-30,74410.5,,
CUST10810,Betty Allen,m,,Chennai,2020-11-24,2023-01-23,40248.1,3.0,allen68@gmail.com
CUST6052,Brian Carter,f,51 years,DELHI,2019-04-24,,28491.0,,carter92@outlook.com
CUST1067,Brittney Campbell,male,69.0,Surat,2022-05-04,2024-06-16,45697.8,8.0,campbell16@gmail.com
CUST4371,Charles Anderson,Male,58.0,KOLKATA,2019-09-09,2023-03-28,42767.6,3.0,canderson@example.com
CUST8438,Amanda Rodriguez,FEMALE,47 years,Pune,2022-02-03,,71970.8,5.0,amandarodriguez@example.com
CUST7971,Cynthia White,,34.0,pune,2022-05-29,2024-02-01,53437.1,6.0,cynthiawhite@hotmail.com
CUST8009,Melissa Wilson,MALE,36.0,mumbai,2019-12-26,2024-12-27,54293.1,2.0,mwilson@outlook.com
CUST9849,Brenda Hall,f,18.0,JAIPUR,2020-09-07,2025-05-28,50419.7,8.0,hall88@example.com
CUST9776,Anthony Jackson,,37.0,JAIPUR,2023-10-02,,5031.0,4.0,jackson91@example.com
CUST10863,,F,30.0,Jaipur,2021-01-12,2025-10-01,63083.8,6.0,lindascott@gmail.com
CUST9725,George Thomas,FEMALE,28.0,,2018-03-11,2025-07-20,54826.3,5.0,gthomas@yahoo.com
CUST8784,Thomas Evans,Male,39 years,Bangalore,2022-07-04,2023-04-05,75345.2,8.0,evans16@hotmail.com
CUST9529,Deborah Anderson,M,55.0,hyderabad,2019-12-28,2023-12-01,67515.9,8.0,deborahanderson@example.com
CUST3009,Stephanie Taylor,female,57.0,jaipur,2018-10-30,2025-02-17,60712.5,3.0,staylor@hotmail.com
CUST2976,Nancy Baker,Female,44.0,Ahmedabad,2021-03-09,2025-01-06,25627.0,8.0,nancybaker@yahoo.com
CUST5025,Betty Baker,male,50.0,PUNE,2021-11-15,2024-04-18,78224.3,3.0,
CUST4267,Kathleen Garcia,Female,33.0,Mumbai,2019-08-17,2023-08-27,68234.5,8.0,kgarcia@hotmail.com
CUST4471,Barbara Baker,MALE,40 years,,2019-12-26,2023-03-30,71076.8,2.0,barbarabaker@outlook.com
CUST9054,Donald Martin,Male,42.0,Hyderabad,2018-09-18,2023-08-06,15672.3,6.0,donaldmartin@hotmail.com
CUST5684,George Jones,male,25.0,Nagpur,2019-03-19,2023-03-23,30595.6,2.0,gjones@outlook.com
CUST6729,Anthony Wilson,female,19.0,DELHI,2018-11-28,2025-07-06,74573.1,6.0,anthonywilson@example.com
CUST9589,Diana Walker,MALE,50.0,bangalore,2022-05-16,2025-07-16,36349.8,3.0,walker17@hotmail.com
CUST6886,Patricia Hill,female,60.0,Ahmedabad,2021-04-28,2025-05-10,41610.8,3.0,hill96@yahoo.com
CUST6715,Sandra Smith,,59.0,KOLKATA,2022-08-30,2024-08-03,48996.0,7.0,
CUST4680,Paul Smith,m,,,2018-06-02,2024-02-18,,10.0,psmith@gmail.com
CUST7154,Kenneth Smith,female,30.0,,2021-11-23,2025-05-12,41212.6,7.0,kennethsmith@example.com
CUST10769,Brenda Anderson,M,38 years,JAIPUR,2018-10-16,2024-06-26,72971.1,7.0,brendaanderson@outlook.com
CUST9582,Amanda Martin,Male,26.0,Lucknow,2019-06-02,2025-07-23,36995.2,,martin18@hotmail.com
CUST3471,Richard Campbell,M,60 years,Mumbai,2021-08-23,,59093.3,7.0,rcampbell@hotmail.com
CUST9849,George Gonzalez,male,27.0,Kolkata,2019-11-23,,50000.8,6.0,gonzalez70@gmail.com
CUST1992,Emily White,F,39 years,chennai,2019-10-07,2025-07-29,43134.0,6.0,white79@outlook.com
CUST7376,,F,45.0,ahmedabad,2023-12-19,2024-03-11,66127.1,5.0,rmitchell@example.com
CUST6688,Mark Rodriguez,f,54.0,HYDERABAD,2018-11-12,2025-04-18,9251.1,6.0,rodriguez87@yahoo.com
CUST2391,David Miller,FEMALE,69.0,Ahmedabad,2019-01-27,2025-10-21,68797.1,4.0,miller10@example.com
CUST7814,Amanda Johnson,MALE,20.0,Hyderabad,2023-07-25,2023-07-17,66663.2,4.0,amandajohnson@gmail.com
CUST8406,Lisa Mitchell,female,65 years,MUMBAI,2022-01-27,2024-10-12,55548.4,9.0,
CUST2734,Joseph Hernandez,Male,52.0,DELHI,2021-06-25,2023-04-15,25207.7,9.0,hernandez31@hotmail.com
CUST1525,Sharon White,MALE,62 years,lucknow,2021-10-01,,78510.2,3.0,white71@gmail.com
CUST7866,Sharon Wright,MALE,24.0,nagpur,2023-01-19,2023-12-21,7922.0,4.0,wright72@gmail.com
CUST1129,Brittney King,Female,46.0,Nagpur,2021-08-10,2023-05-05,70227.0,10.0,brittneyking@outlook.com
CUST8406,Steven Sanchez,MALE,59.0,delhi,2018-07-11,2025-11-09,49940.8,2.0,ssanchez@outlook.com
CUST6285,,MALE,,Hyderabad,2023-04-22,2025-02-19,41492.2,4.0,rbaker@example.com
CUST7111,James Walker,M,38.0,bangalore,2019-05-24,2023-06-15,65503.6,2.0,walker43@example.com
CUST8111,Brittney Hernandez,female,22.0,nagpur,2019-06-29,2024-03-16,46356.8,6.0,brittneyhernandez@gmail.com
CUST1757,Susan Garcia,male,26.0,kolkata,2023-02-20,2024-08-23,70031.1,10.0,garcia47@hotmail.com
CUST5092,James Smith,m,54.0,HYDERABAD,2019-04-05,2025-01-12,10296.9,1.0,smith33@outlook.com
CUST5011,Sharon Young,FEMALE,48.0,pune,2021-11-22,2023-11-12,68085.0,8.0,sharonyoung@gmail.com
CUST9502,Ashley Thompson,MALE,61.0,DELHI,2023-07-22,2025-04-10,49581.4,3.0,ashleythompson@outlook.com
CUST7873,Linda Roberts,m,58.0,Hyderabad,2019-08-04,2024-09-27,79194.1,6.0,
CUST4360,Emily Brown,F,48.0,PUNE,2022-11-14,2024-01-08,30166.1,7.0,brown58@outlook.com
CUST10085,Matthew Lewis,Female,64.0,delhi,2020-01-01,2024-03-23,30809.0,5.0,lewis95@gmail.com
CUST8756,Rebecca Lewis,Female,40.0,surat,2020-04-07,2025-05-23,22757.2,6.0,rlewis@hotmail.com
CUST8404,Brian Evans,Male,31.0,delhi,2023-09-23,2024-12-14,64822.8,8.0,evans77@yahoo.com
CUST8597,Barbara Lewis,male,19 years,nagpur,2021-11-27,2025-01-01,18374.1,5.0,blewis@hotmail.com
CUST3130,Barbara Sanchez,FEMALE,69.0,,2021-06-06,2023-06-02,21678.0,3.0,sanchez39@outlook.com
CUST8827,George Lopez,M,55.0,nagpur,2022-08-29,2023-03-08,77247.3,3.0,lopez73@gmail.com
CUST6143,Susan Lewis,m,27.0,Lucknow,2023-08-19,,50451.5,9.0,lewis16@hotmail.com
CUST4056,William Harris,,58.0,PUNE,2021-06-25,2024-04-02,37514.8,2.0,harris73@example.com
CUST6816,Diana Miller,M,19.0,surat,2021-12-25,2023-05-26,60270.6,5.0,miller15@gmail.com
CUST6053,Michael White,FEMALE,50.0,Hyderabad,2022-09-08,2023-06-22,75691.1,10.0,
CUST1963,,Female,54.0,delhi,2021-05-12,2023-11-09,31814.0,9.0,deborahthomas@gmail.com
CUST4170,Jason Green,male,60.0,Mumbai,2022-08-15,2024-06-13,77614.0,3.0,jgreen@hotmail.com
CUST7484,Barbara Evans,,63.0,Chennai,2022-11-16,2023-02-09,61015.5,9.0,bevans@outlook.com
CUST7971,Diana Torres,m,64 years,lucknow,2018-03-29,,69216.4,7.0,dianatorres@yahoo.com
CUST6435,Mary Miller,Female,58.0,Ahmedabad,2019-02-03,2024-01-29,10461.7,8.0,miller92@hotmail.com
CUST8690,Rebecca Roberts,f,44.0,Jaipur,2019-09-17,2025-07-19,78002.0,7.0,roberts96@outlook.com
CUST6411,Sarah Clark,f,33.0,MUMBAI,2022-07-13,2024-12-02,41322.3,1.0,sclark@hotmail.com
CUST2316,Sharon Mitchell,male,48.0,Bangalore,2018-10-09,2024-10-13,51190.1,9.0,sharonmitchell@gmail.com
CUST2113,Ronald Clark,FEMALE,68 years,mumbai,2022-03-23,2023-05-02,33692.9,4.0,ronaldclark@hotmail.com
CUST2375,David Moore,F,66 years,lucknow,2023-11-09,2025-10-22,21001.1,4.0,dmoore@yahoo.com
CUST6528,Kenneth Thomas,Male,,Jaipur,2020-04-15,2023-01-19,71070.2,6.0,thomas10@outlook.com
CUST7518,Lisa Young,male,54.0,Hyderabad,2023-10-31,,61198.3,7.0,young22@example.com
CUST4396,Melissa Moore,F,33 years,kolkata,2020-12-19,2024-06-23,70860.4,3.0,melissamoore@outlook.com
CUST2914,Steven Taylor,F,60.0,Kolkata,2022-02-04,2025-12-18,65828.8,10.0,staylor@hotmail.com
CUST8499,Brittney Lewis,F,37.0,mumbai,2021-03-16,2025-08-19,16103.8,9.0,brittneylewis@example.com
CUST10052,Laura Mitchell,F,19.0,Bangalore,2019-11-06,2024-12-23,14809.3,4.0,mitchell24@example.com
CUST5216,Ashley Young,F,20 years,lucknow,2021-10-06,2024-10-31,11195.0,5.0,ashleyyoung@outlook.com
CUST7240,Robert Thomas,FEMALE,45.0,Bangalore,2022-10-16,2024-12-11,40912.6,10.0,robertthomas@outlook.com
CUST6194,Brittney Williams,f,26.0,pune,2018-08-12,2023-03-28,76987.6,4.0,bwilliams@yahoo.com
CUST7624,James Hernandez,Female,52.0,HYDERABAD,2022-07-27,2023-05-17,12378.5,8.0,jameshernandez@example.com
CUST6640,Stephanie Hernandez,female,,pune,2018-06-09,2024-11-29,63272.7,6.0,
CUST5839,Deborah Johnson,f,19.0,HYDERABAD,2021-03-24,2025-06-15,49278.7,,johnson27@example.com
CUST9452,Sharon Lewis,FEMALE,28.0,BANGALORE,2022-01-16,2023-06-29,40296.9,1.0,slewis@hotmail.com
CUST6644,Elizabeth Gonzalez,M,23.0,JAIPUR,2021-12-06,2024-05-17,16698.7,7.0,
CUST1430,Matthew Ramirez,male,20.0,,2023-09-08,2024-06-07,,10.0,
CUST9740,Richard Taylor,Male,58.0,mumbai,2020-04-17,2025-02-08,38874.0,9.0,richardtaylor@yahoo.com
CUST6211,Steven Evans,MALE,39.0,Lucknow,2019-02-19,2024-03-15,53701.1,7.0,evans58@yahoo.com
CUST10265,Deborah Pierce,,39 years,bangalore,2021-05-14,2025-02-25,38259.9,2.0,deborahpierce@example.com
CUST10871,Charles Campbell,,59.0,kolkata,2022-07-21,2024-06-16,12488.8,9.0,charlescampbell@hotmail.com
CUST9707,Steven Mitchell,f,25.0,CHENNAI,2018-10-20,2023-01-24,58964.7,6.0,mitchell43@outlook.com
CUST3442,Kenneth Thompson,f,40 years,Chennai,2019-09-01,2023-03-03,5080.0,4.0,thompson81@hotmail.com
CUST9938,Kathleen Gonzalez,M,70.0,,2019-01-25,2023-03-21,51247.2,2.0,kgonzalez@outlook.com
CUST6236,Donald Torres,male,31.0,DELHI,2022-10-18,2025-01-06,53309.9,6.0,dtorres@outlook.com
CUST10354,David Ramirez,,23.0,nagpur,2021-05-19,2023-04-03,7789.4,7.0,
CUST1881,Nancy Lopez,F,69 years,MUMBAI,2021-03-20,2023-11-15,24659.5,8.0,nancylopez@example.com
CUST6599,Jessica Baker,F,25.0,HYDERABAD,2020-04-09,,73426.6,5.0,jbaker@example.com
CUST6024,Laura Johnson,Male,39.0,Mumbai,2023-07-28,2024-10-22,45901.5,5.0,ljohnson@example.com
CUST8027,Karen Perez,f,23.0,kolkata,2023-10-20,2023-03-07,72941.9,7.0,perez58@yahoo.com
CUST4258,Patricia Clark,female,47.0,Hyderabad,2021-01-31,2024-05-20,77032.7,9.0,clark42@example.com
CUST7484,James Johnson,FEMALE,36.0,HYDERABAD,2018-05-27,2023-10-15,,2.0,jamesjohnson@gmail.com
CUST4201,Sharon Thomas,Female,53.0,MUMBAI,2022-11-12,2024-05-14,53468.8,2.0,sharonthomas@example.com
CUST9736,Paul Hernandez,MALE,64.0,KOLKATA,2022-07-28,,65247.9,3.0,hernandez47@outlook.com
CUST9570,Sarah Perez,Female,39.0,mumbai,2022-06-12,2023-11-20,28451.7,7.0,sarahperez@example.com
CUST3469,Charles Brown,F,29.0,,2019-04-30,,32238.1,4.0,brown99@example.com
CUST1404,Laura Ramirez,MALE,35 years,Chennai,2021-05-12,2024-11-11,24787.0,2.0,ramirez68@yahoo.com
CUST5873,Jessica Wright,F,45 years,,2020-07-20,2025-05-03,22315.7,1.0,jwright@outlook.com
CUST2457,Stephanie Carroll,female,64 years,chennai,2023-02-06,2024-07-26,52118.2,6.0,
CUST7108,Lisa Davis,FEMALE,41.0,Ahmedabad,2022-03-04,2025-10-21,10975.1,9.0,ldavis@hotmail.com
CUST3112,Linda Mitchell,Female,44 years,delhi,2021-10-07,2024-02-14,70861.4,4.0,lmitchell@hotmail.com
CUST2363,Amanda Martin,MALE,19.0,Mumbai,2020-12-16,,74857.4,7.0,amartin@outlook.com
CUST1750,Laura Gonzalez,female,23.0,lucknow,2022-10-03,2025-12-14,72226.4,8.0,gonzalez32@outlook.com
CUST2121,Karen Garcia,FEMALE,65.0,delhi,2020-09-10,2025-11-20,24675.9,4.0,garcia87@outlook.com
CUST7447,Charles Thomas,MALE,34.0,CHENNAI,2018-10-09,2024-06-23,,2.0,cthomas@example.com
CUST7367,Cynthia Mitchell,f,62.0,kolkata,2022-09-29,2025-11-06,74609.2,10.0,mitchell59@example.com
CUST6820,Mark Harris,FEMALE,57 years,jaipur,2018-07-11,2024-12-11,36321.8,9.0,mharris@gmail.com
CUST3725,Ronald Pierce,,54.0,mumbai,2021-12-20,2024-02-11,25086.7,10.0,pierce81@hotmail.com
CUST9856,Ashley Lopez,FEMALE,48.0,KOLKATA,2019-10-07,2025-07-10,13935.6,6.0,lopez74@outlook.com
CUST8359,Amanda Adams,f,45.0,JAIPUR,2018-10-10,2023-04-29,37996.4,3.0,amandaadams@yahoo.com
CUST9444,Linda Hill,female,22.0,surat,2019-06-03,2023-10-30,9778.1,2.0,lhill@hotmail.com
CUST5681,Jason Garcia,Female,56.0,Nagpur,2019-12-26,2024-07-17,42901.2,10.0,garcia88@outlook.com
CUST2442,David Jackson,Male,69.0,Bangalore,2023-10-08,2024-10-10,39834.0,10.0,djackson@outlook.com
CUST8216,,F,51.0,delhi,2021-09-09,2024-05-21,25492.1,6.0,sallen@hotmail.com
CUST7845,Emily Jones,M,31 years,hyderabad,2020-08-22,2024-09-11,68455.8,6.0,ejones@yahoo.com
CUST5873,Deborah Evans,M,27.0,Pune,2019-10-15,2025-01-26,15265.6,8.0,deborahevans@example.com
CUST5180,Jessica Clark,FEMALE,38.0,JAIPUR,2022-01-17,,71312.0,10.0,clark15@gmail.com
CUST8780,Deborah Mitchell,m,54.0,lucknow,2018-07-08,2025-06-12,21546.6,1.0,
CUST10494,Jessica Sanchez,male,39.0,surat,2019-07-03,2023-04-06,32821.8,3.0,jsanchez@hotmail.com
CUST10211,Donald Thomas,MALE,,KOLKATA,2022-09-03,2023-08-12,71253.4,9.0,dthomas@gmail.com
CUST2876,Kenneth Lewis,m,54.0,mumbai,2020-03-16,2025-07-22,43647.3,9.0,lewis14@outlook.com
CUST3103,Charles Davis,f,33.0,MUMBAI,2023-04-30,2023-12-26,16456.7,4.0,cdavis@outlook.com
CUST7609,Diana Rivera,f,44.0,Mumbai,2020-06-11,2023-10-12,,7.0,dianarivera@hotmail.com
CUST8579,Matthew Wilson,F,43.0,Mumbai,2019-06-12,2024-04-14,48505.0,2.0,wilson23@outlook.com
CUST9720,Emily Evans,FEMALE,60 years,surat,2020-07-20,2023-06-29,,7.0,eevans@hotmail.com
CUST5760,Kenneth Thomas,FEMALE,55 years,mumbai,2018-05-12,2024-05-14,73179.2,9.0,thomas11@hotmail.com
CUST6250,Karen Rodriguez,F,,jaipur,2018-06-28,2025-01-24,40972.2,6.0,rodriguez52@outlook.com
CUST10728,Jessica Lewis,M,42.0,chennai,2018-11-06,2023-12-15,49116.2,1.0,jlewis@hotmail.com
CUST7958,Stephanie Gonzalez,F,36.0,KOLKATA,2019-05-04,2023-08-17,75591.1,9.0,stephaniegonzalez@yahoo.com
CUST3945,Ashley Martin,female,19.0,,2018-07-29,2024-04-15,24829.7,4.0,amartin@example.com
CUST1637,Jennifer Green,f,27.0,PUNE,2022-11-24,2025-03-27,63890.6,1.0,jennifergreen@hotmail.com
CUST1785,Ashley Gonzalez,f,,lucknow,2023-10-29,2025-11-08,42337.2,2.0,gonzalez13@hotmail.com
CUST5775,Mark Nguyen,m,35.0,delhi,2019-11-16,2025-04-25,14918.1,1.0,nguyen40@hotmail.com
CUST4919,William Torres,MALE,26.0,kolkata,2018-01-19,2025-10-22,63671.7,5.0,williamtorres@yahoo.com
CUST8816,Brittney Hill,female,54.0,hyderabad,2018-11-11,2024-02-22,26077.7,,bhill@example.com
CUST7786,Robert Robinson,f,55.0,Bangalore,2020-04-03,2023-01-17,32148.2,6.0,rrobinson@gmail.com
CUST6299,Betty Wright,,,KOLKATA,2018-07-06,2023-05-02,57940.8,10.0,bwright@example.com
CUST10547,Kenneth Torres,f,31 years,,2022-08-26,2025-01-29,74493.9,1.0,torres82@yahoo.com
CUST9034,George King,M,36.0,Ahmedabad,2018-02-04,,30034.3,6.0,king17@gmail.com
CUST4292,Donald Martin,male,61 years,JAIPUR,2022-03-22,2025-08-11,30248.2,10.0,dmartin@example.com
CUST5222,John Thomas,Female,70.0,DELHI,2023-01-07,2023-02-03,79655.2,6.0,jthomas@hotmail.com
CUST10131,Sandra Allen,FEMALE,25.0,HYDERABAD,2023-08-04,2025-08-23,47184.1,3.0,sandraallen@outlook.com
CUST6872,Edward Wilson,F,70.0,HYDERABAD,2022-12-03,2025-02-02,34362.2,4.0,wilson73@gmail.com
CUST3253,Richard Gonzalez,Male,45.0,chennai,2019-08-28,2024-10-20,51315.3,8.0,gonzalez62@outlook.com
CUST8978,Susan Gonzalez,MALE,35.0,DELHI,2022-10-09,2023-02-17,23693.3,4.0,susangonzalez@gmail.com
CUST8105,Paul Smith,F,27.0,JAIPUR,2020-09-16,2025-08-09,10304.8,2.0,paulsmith@yahoo.com
CUST2329,Charles Lopez,f,18.0,kolkata,2022-09-01,2023-09-04,50527.0,,lopez85@gmail.com
CUST4908,Richard Ramirez,FEMALE,47.0,Mumbai,2020-02-10,2025-12-06,51381.8,7.0,rramirez@outlook.com
CUST9543,Sarah Torres,FEMALE,36.0,pune,2021-10-19,2023-08-11,59704.6,4.0,sarahtorres@outlook.com
CUST3910,Robert Baker,M,42.0,chennai,2022-01-06,2024-10-25,45794.5,2.0,baker47@outlook.com
CUST8913,Emily Lee,FEMALE,66.0,,2023-06-19,2024-02-29,67765.0,7.0,lee98@outlook.com
CUST6121,Elizabeth Young,FEMALE,,Pune,2018-12-22,2025-12-02,16783.3,9.0,eyoung@outlook.com
CUST3222,George Taylor,f,22.0,kolkata,2018-08-22,2023-06-13,50373.2,4.0,taylor33@example.com
CUST6799,Charles Sanchez,f,67 years,Chennai,2018-05-10,2025-05-25,58999.1,8.0,charlessanchez@hotmail.com
CUST4084,Betty Flores,M,26.0,CHENNAI,2020-12-25,2023-06-15,26979.6,9.0,flores76@gmail.com
CUST9288,Jessica Green,female,19.0,chennai,2020-04-24,2025-12-06,51889.6,10.0,jgreen@gmail.com
CUST8298,Matthew Davis,Female,36 years,HYDERABAD,2021-04-04,2025-10-28,,1.0,matthewdavis@gmail.com
CUST5813,Stephanie Lee,f,35.0,lucknow,2019-03-02,2023-05-14,12064.1,6.0,slee@outlook.com
CUST2860,Nancy Brown,Male,45.0,pune,2023-12-01,2024-08-28,,2.0,brown25@example.com
CUST9700,Mary Moore,FEMALE,46.0,hyderabad,2019-01-07,2024-07-04,59303.0,4.0,mmoore@outlook.com
CUST2758,Susan Scott,male,58.0,KOLKATA,2021-03-09,2025-03-13,33286.4,10.0,scott68@example.com
CUST5921,Ronald Rivera,M,31.0,KOLKATA,2018-10-28,2025-05-07,16563.5,5.0,ronaldrivera@hotmail.com
CUST9295,Cynthia Campbell,MALE,68.0,,2018-08-17,2023-11-27,62987.6,2.0,cynthiacampbell@outlook.com
CUST9788,James Carter,FEMALE,32.0,,2019-08-01,2025-07-18,52096.7,7.0,jamescarter@example.com
CUST10435,Linda Anderson,FEMALE,47.0,KOLKATA,2019-05-05,2023-10-14,65805.2,9.0,landerson@hotmail.com
CUST3718,Kenneth Anderson,F,20.0,Hyderabad,2023-09-17,2025-06-14,9055.6,3.0,anderson16@gmail.com
CUST1598,Linda Clark,FEMALE,64.0,nagpur,2020-10-05,2025-01-29,79725.9,9.0,lindaclark@example.com
CUST10451,David Harris,m,48.0,Bangalore,2021-07-24,2024-05-07,68615.1,8.0,dharris@hotmail.com
CUST8118,Nancy White,Male,50 years,surat,2022-09-19,2025-09-06,40744.0,2.0,nancywhite@example.com
CUST10189,Amanda Nelson,F,38.0,PUNE,2021-06-03,2025-09-29,51527.3,7.0,amandanelson@gmail.com
CUST1859,Laura Roberts,MALE,,Surat,2018-04-08,2025-06-19,72554.4,8.0,lauraroberts@example.com
CUST8713,,male,67.0,KOLKATA,2023-04-23,2023-07-14,68228.3,4.0,smith42@hotmail.com
CUST9888,Kathleen Lewis,M,41.0,Ahmedabad,2021-12-20,2025-03-28,5590.6,8.0,kathleenlewis@hotmail.com
CUST1947,Jennifer Scott,Female,43.0,PUNE,2020-09-07,2024-02-12,52225.9,5.0,
CUST3248,John Nguyen,,42.0,Pune,2018-08-18,2025-03-20,57233.0,9.0,nguyen27@hotmail.com
CUST6043,Michael Robinson,MALE,,Kolkata,2020-07-02,2024-06-21,,10.0,mrobinson@gmail.com
CUST10210,Donald Gonzalez,f,,Mumbai,2023-02-08,2023-08-01,34382.4,,dgonzalez@yahoo.com
CUST8734,Paul King,F,31.0,Bangalore,2021-01-14,2025-12-14,20013.7,6.0,king61@gmail.com
CUST1273,Edward Jones,FEMALE,47.0,pune,2020-10-14,2024-12-01,71603.5,5.0,edwardjones@hotmail.com
CUST3634,Karen Gonzalez,,50.0,Surat,2019-03-22,2024-01-15,57490.7,7.0,kgonzalez@example.com
CUST3297,James Taylor,M,37.0,ahmedabad,2020-07-05,2023-11-07,19053.6,8.0,taylor53@outlook.com
CUST3884,Sandra Miller,F,57.0,Lucknow,2018-06-21,2024-08-15,13231.3,10.0,miller67@gmail.com
CUST4907,Betty Williams,FEMALE,27.0,BANGALORE,2022-09-26,2025-11-15,78779.2,9.0,bwilliams@hotmail.com
CUST7486,Diana White,f,19.0,delhi,2021-12-03,2024-11-20,42307.2,3.0,white86@example.com
CUST6613,Anthony Wilson,M,68.0,Ahmedabad,2023-07-24,2025-08-04,29547.5,5.0,awilson@yahoo.com
CUST3072,Cynthia Lopez,m,40 years,bangalore,2019-03-31,,72116.5,,cynthialopez@gmail.com
CUST6119,Linda Brown,male,39.0,Jaipur,2022-07-15,2024-03-03,74921.1,6.0,lbrown@hotmail.com
CUST5938,Richard Sanchez,male,33.0,Jaipur,2023-10-12,2024-10-28,,8.0,richardsanchez@outlook.com
CUST10324,Lisa Miller,Female,63 years,pune,2020-01-30,2024-10-11,45495.7,8.0,lmiller@hotmail.com
CUST1006,Robert Brown,F,63.0,chennai,2019-11-23,2025-10-03,30519.4,3.0,brown44@gmail.com
CUST4249,Joseph Wright,male,42.0,,2023-03-23,2024-01-31,62023.3,,wright57@yahoo.com
CUST9515,Charles Torres,Female,54.0,,2023-09-15,2023-05-05,20261.8,7.0,ctorres@example.com
CUST10439,Ronald Smith,f,33.0,Delhi,2022-12-08,2024-05-20,76664.7,4.0,smith57@hotmail.com
CUST10707,Lisa Walker,Male,21.0,Jaipur,2018-02-28,2023-06-12,36428.6,8.0,walker69@gmail.com
CUST9808,Richard Hall,MALE,39 years,BANGALORE,2018-12-09,2025-10-30,11141.6,7.0,rhall@example.com
CUST3240,Linda Rivera,Female,23.0,delhi,2022-01-30,2023-09-24,8481.5,9.0,lrivera@hotmail.com
CUST8848,James Wright,Male,59.0,kolkata,2018-07-22,2023-02-06,15279.5,5.0,wright26@yahoo.com
CUST8523,Elizabeth Martinez,Male,60.0,Bangalore,2021-03-23,2023-05-24,63358.0,6.0,martinez79@gmail.com
CUST6393,Karen Hernandez,M,43 years,Bangalore,2021-07-20,2023-07-13,66481.0,7.0,hernandez52@outlook.com
CUST9702,Deborah Hall,FEMALE,68.0,Pune,2020-06-12,2025-04-12,42108.2,10.0,
CUST7254,Kenneth Green,FEMALE,59 years,lucknow,2021-01-24,2025-05-28,70679.9,7.0,kgreen@hotmail.com
CUST8412,Anthony Allen,FEMALE,62.0,Hyderabad,2023-09-17,2025-07-18,23525.0,4.0,aallen@outlook.com
CUST8259,Kathleen Smith,FEMALE,51.0,kolkata,2019-06-07,2023-04-11,49174.1,7.0,ksmith@yahoo.com
CUST2138,Kenneth Lopez,male,41.0,Delhi,2021-01-23,2024-08-26,51038.1,,lopez45@outlook.com
CUST5041,Edward Ramirez,f,70 years,hyderabad,2018-12-09,2024-08-05,25899.6,7.0,ramirez19@yahoo.com
CUST2599,Brian Torres,M,40.0,CHENNAI,2023-10-17,2024-06-10,16412.9,,btorres@hotmail.com
CUST10889,Mary Thomas,female,,lucknow,2019-07-12,2025-10-06,56665.0,7.0,thomas89@gmail.com
CUST4798,Cynthia Mitchell,Male,27.0,Pune,2021-02-04,,7485.7,,cynthiamitchell@outlook.com
CUST2245,John Martinez,M,29.0,KOLKATA,2021-04-06,2024-12-01,54262.0,8.0,martinez67@yahoo.com
CUST3785,Anthony Garcia,female,56.0,bangalore,2018-11-09,2025-11-03,31286.2,4.0,anthonygarcia@yahoo.com
CUST2503,Mary Ramirez,MALE,39.0,pune,2020-06-16,2023-01-06,22995.4,2.0,ramirez94@example.com
CUST1936,Rebecca Williams,female,32.0,PUNE,2018-08-22,2024-12-22,7280.7,2.0,williams93@outlook.com
CUST5925,George Robinson,Female,20.0,HYDERABAD,2023-06-22,2025-10-20,19106.2,7.0,robinson22@yahoo.com
CUST9056,Michael Martin,F,30.0,surat,2022-02-08,2024-02-19,68579.8,5.0,michaelmartin@yahoo.com
CUST2146,Stephanie Perez,Female,,Hyderabad,2019-02-20,2025-09-12,48051.1,3.0,
CUST7646,Kathleen Allen,Male,61.0,ahmedabad,2021-09-02,2025-02-06,77747.2,9.0,kallen@outlook.com
CUST3449,Stephanie Adams,male,21.0,Lucknow,2022-01-12,2023-08-18,79192.2,9.0,
CUST9757,James Flores,,31.0,Pune,2023-10-27,2024-07-28,37760.8,3.0,flores87@yahoo.com
